Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.21
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,10,20,9,19,1.21
2025-01-15 17:36:12,100,100,99,99,1.21
2025-01-15 17:36:12,100,100,99,99,1.21
2025-01-15 17:36:12,100,100,99,99,1.20
2025-01-15 17:36:12,100,100,99,99,1.19
2025-01-15 17:36:12,100,100,99,99,1.17
2025-01-15 17:36:13,100,100,99,99,1.15
2025-01-15 17:36:13,100,100,98,98,1.12
2025-01-15 17:36:13,100,100,98,98,1.12
2025-01-15 17:36:13,100,-99,97,-99,1.08
2025-01-15 17:36:13,100,-99,97,-99,1.05
2025-01-15 17:36:13,100,-99,97,-99,1.02
2025-01-15 17:36:13,100,-99,96,-99,0.99
2025-01-15 17:36:13,100,100,94,94,0.97
2025-01-15 17:36:13,100,100,93,93,0.95
2025-01-15 17:36:13,100,100,92,92,0.92
2025-01-15 17:36:14,100,100,90,90,0.89
2025-01-15 17:36:14,100,100,86,86,0.86
2025-01-15 17:36:14,100,100,82,82,0.82
2025-01-15 17:36:14,100,100,76,76,0.78
2025-01-15 17:36:14,100,100,69,69,0.74
2025-01-15 17:36:14,100,100,58,58,0.70
2025-01-15 17:36:14,100,100,48,48,0.70
2025-01-15 17:36:14,100,100,39,39,0.66
2025-01-15 17:36:14,100,100,30,30,0.62
2025-01-15 17:36:14,100,100,24,24,0.59
2025-01-15 17:36:15,100,100,17,17,0.55
2025-01-15 17:36:15,100,100,17,17,0.51
2025-01-15 17:36:15,100,100,12,12,0.47
2025-01-15 17:36:15,100,100,9,9,0.43
2025-01-15 17:36:15,100,100,6,6,0.40
2025-01-15 17:36:15,100,100,4,4,0.37
2025-01-15 17:36:15,100,100,3,3,0.34
2025-01-15 17:36:15,100,100,2,2,0.31
2025-01-15 17:36:15,100,100,2,2,0.29
2025-01-15 17:36:15,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.18
2025-01-15 17:36:16,100,100,0,0,0.16
2025-01-15 17:36:16,100,100,0,0,0.14
2025-01-15 17:36:16,100,100,0,0,0.13
2025-01-15 17:36:17,100,100,0,0,0.12
2025-01-15 17:36:17,100,100,0,0,0.11
2025-01-15 17:36:17,100,100,0,0,0.10
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.07
2025-01-15 17:36:17,43,100,0,0,0.07
2025-01-15 17:36:17,-99,100,-99,0,0.07
2025-01-15 17:36:17,-99,100,-99,0,0.06
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,-75,-99,-75,0.05
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:19,90,38,0,0,0.06
2025-01-15 17:36:19,100,100,0,0,0.08
2025-01-15 17:36:19,100,100,0,0,0.10
2025-01-15 17:36:19,100,100,0,0,0.11
2025-01-15 17:36:19,100,100,0,0,0.11
2025-01-15 17:36:19,100,100,0,0,0.12
2025-01-15 17:36:19,100,100,0,0,0.12
2025-01-15 17:36:19,100,100,0,0,0.13
2025-01-15 17:36:19,100,100,0,0,0.14
2025-01-15 17:36:19,100,100,0,0,0.14
2025-01-15 17:36:20,100,-95,0,-95,0.14
2025-01-15 17:36:20,100,-99,0,-99,0.15
2025-01-15 17:36:20,100,-99,0,-99,0.15
2025-01-15 17:36:20,100,-99,0,-99,0.16
2025-01-15 17:36:20,100,-31,0,-31,0.17
2025-01-15 17:36:20,100,100,0,0,0.19
2025-01-15 17:36:20,100,100,0,0,0.21
2025-01-15 17:36:20,100,100,0,0,0.23
2025-01-15 17:36:20,100,100,1,1,0.24
2025-01-15 17:36:20,100,100,1,1,0.25
2025-01-15 17:36:21,100,100,1,1,0.26
2025-01-15 17:36:21,100,100,1,1,0.28
2025-01-15 17:36:21,100,100,1,1,0.28
2025-01-15 17:36:21,100,100,1,1,0.29
2025-01-15 17:36:21,100,100,1,1,0.30
2025-01-15 17:36:21,100,100,1,1,0.30
2025-01-15 17:36:21,100,100,1,1,0.31
2025-01-15 17:36:21,100,100,2,2,0.32
2025-01-15 17:36:21,100,100,2,2,0.32
2025-01-15 17:36:21,100,100,2,2,0.33
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:23,100,100,2,2,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,91,3,2,0.36
