Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:35,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,0,0,0,0,0.04
2025-01-15 17:26:36,-11,-31,0,0,0.04
2025-01-15 17:26:36,-99,-99,-11,-31,0.04
2025-01-15 17:26:36,-99,-99,-99,-99,0.04
2025-01-15 17:26:36,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.04
2025-01-15 17:26:37,-99,-99,-99,-99,0.06
2025-01-15 17:26:37,-99,-74,-99,-99,0.07
2025-01-15 17:26:38,-99,9,-99,-74,0.10
2025-01-15 17:26:38,-99,100,-99,9,0.13
2025-01-15 17:26:38,-96,0,-99,100,0.16
2025-01-15 17:26:38,0,0,-96,0,0.20
2025-01-15 17:26:38,100,-99,0,0,0.22
2025-01-15 17:26:38,100,-99,100,-99,0.25
2025-01-15 17:26:38,100,-99,100,-99,0.27
2025-01-15 17:26:38,90,-99,90,-99,0.27
2025-01-15 17:26:38,73,-99,73,-99,0.29
2025-01-15 17:26:39,81,-99,81,-99,0.31
2025-01-15 17:26:39,-13,-85,-13,-85,0.33
2025-01-15 17:26:39,-99,0,-99,0,0.35
2025-01-15 17:26:39,-99,100,-99,100,0.38
2025-01-15 17:26:39,-99,100,-99,100,0.40
2025-01-15 17:26:39,-99,100,-99,100,0.43
2025-01-15 17:26:39,-99,100,-99,100,0.45
2025-01-15 17:26:39,-99,100,-99,100,0.46
2025-01-15 17:26:39,-99,100,-99,100,0.47
2025-01-15 17:26:39,-99,100,-99,100,0.48
2025-01-15 17:26:40,-74,100,-74,100,0.50
2025-01-15 17:26:40,100,-15,100,-15,0.52
2025-01-15 17:26:40,100,-99,100,-99,0.55
2025-01-15 17:26:40,100,-99,100,-99,0.56
2025-01-15 17:26:40,100,-99,100,-99,0.56
2025-01-15 17:26:40,100,-99,100,-99,0.56
2025-01-15 17:26:40,100,-99,100,-99,0.56
2025-01-15 17:26:40,100,-99,100,-99,0.56
2025-01-15 17:26:40,-99,-99,-96,-99,0.56
2025-01-15 17:26:40,-99,-62,-99,-99,0.57
2025-01-15 17:26:41,-99,34,-99,-62,0.58
2025-01-15 17:26:41,-99,100,-99,34,0.60
2025-01-15 17:26:41,-99,100,-99,100,0.62
2025-01-15 17:26:41,-99,76,-99,100,0.65
2025-01-15 17:26:41,-99,-51,-99,76,0.68
2025-01-15 17:26:41,-99,-99,-99,-51,0.71
2025-01-15 17:26:41,-99,-99,-99,-99,0.71
2025-01-15 17:26:41,-20,-99,-99,-99,0.73
2025-01-15 17:26:41,100,-99,-20,-99,0.76
2025-01-15 17:26:41,100,-99,100,-99,0.79
2025-01-15 17:26:42,100,-99,100,-99,0.83
2025-01-15 17:26:42,94,-99,100,-99,0.85
2025-01-15 17:26:42,100,15,94,-99,0.88
2025-01-15 17:26:42,100,100,100,15,0.91
2025-01-15 17:26:42,100,100,100,100,0.94
2025-01-15 17:26:42,100,100,100,100,0.96
2025-01-15 17:26:42,100,100,100,100,0.97
2025-01-15 17:26:42,100,100,100,100,0.97
2025-01-15 17:26:42,100,100,100,100,0.97
2025-01-15 17:26:42,100,100,100,100,0.97
2025-01-15 17:26:43,75,100,100,100,0.96
2025-01-15 17:26:43,22,100,75,100,0.97
2025-01-15 17:26:43,-46,100,22,100,0.96
2025-01-15 17:26:43,-93,100,-46,100,0.94
2025-01-15 17:26:43,-96,100,-93,100,0.92
2025-01-15 17:26:43,-83,100,-96,100,0.91
2025-01-15 17:26:43,100,100,-83,100,0.89
2025-01-15 17:26:43,100,100,100,100,0.88
2025-01-15 17:26:43,100,100,100,100,0.85
2025-01-15 17:26:43,100,100,100,100,0.84
2025-01-15 17:26:44,100,96,100,100,0.81
2025-01-15 17:26:44,100,95,100,96,0.79
2025-01-15 17:26:44,100,87,100,95,0.74
2025-01-15 17:26:44,100,-73,100,87,0.74
2025-01-15 17:26:44,100,-99,100,-73,0.71
2025-01-15 17:26:44,100,-82,100,-99,0.67
2025-01-15 17:26:44,100,69,100,-82,0.63
2025-01-15 17:26:44,100,79,100,69,0.59
2025-01-15 17:26:44,100,83,100,79,0.57
2025-01-15 17:26:44,100,85,100,83,0.54
2025-01-15 17:26:45,23,88,100,85,0.51
2025-01-15 17:26:45,-99,88,23,88,0.47
